absolute_timestamp,accel_x,accel_y,accel_z
1775855254273,0.054,-0.387,-0.968
1775855254293,0.073,-0.469,-1.026
1775855254312,0.055,-0.484,-0.994
1775855254332,0.054,-0.462,-1.032
1775855254352,0.033,-0.503,-1.028
1775855254372,0.034,-0.560,-0.969
1775855254391,0.041,-0.565,-0.953
1775855254411,0.058,-0.557,-0.956
1775855254431,0.066,-0.567,-0.919
1775855254451,0.099,-0.508,-0.837
1775855254470,0.081,-0.437,-0.789
1775855254490,0.084,-0.521,-0.846
1775855254510,0.088,-0.454,-0.812
1775855254530,0.050,-0.333,-0.754
1775855254549,0.020,-0.304,-0.810
1775855254569,-0.013,-0.373,-0.788
1775855254589,-0.016,-0.345,-0.738
1775855254609,-0.045,-0.286,-0.818
1775855254628,-0.067,-0.327,-0.887
1775855254648,-0.055,-0.311,-0.889
1775855254668,-0.064,-0.247,-0.915
1775855254688,-0.077,-0.382,-0.952
1775855254707,-0.057,-0.427,-0.963
1775855254727,-0.076,-0.376,-1.006
1775855254747,-0.062,-0.408,-1.039
1775855254767,-0.030,-0.353,-1.015
1775855254786,-0.050,-0.292,-1.034
1775855254806,-0.028,-0.332,-1.051
1775855254826,-0.018,-0.403,-1.050
1775855254846,-0.008,-0.335,-1.052
1775855254865,-0.005,-0.252,-1.025
1775855254885,-0.014,-0.316,-0.989
1775855254905,-0.006,-0.320,-1.000
1775855254925,-0.022,-0.281,-1.011
1775855254944,-0.059,-0.248,-1.014
1775855254964,-0.080,-0.278,-1.063
1775855254984,-0.045,-0.486,-0.982
1775855255004,-0.037,-0.541,-0.887
1775855255024,-0.013,-0.320,-1.014
1775855255043,-0.014,-0.294,-1.117
1775855255063,0.043,-0.460,-1.054
1775855255083,0.108,-0.405,-0.970
1775855255103,0.109,-0.227,-0.967
1775855255122,0.092,-0.283,-1.002
1775855255142,0.086,-0.556,-1.014
1775855255162,0.090,-0.603,-1.002
1775855255182,0.097,-0.373,-0.988
1775855255201,0.104,-0.356,-1.011
1775855255221,0.097,-0.491,-1.021
1775855255241,0.142,-0.557,-0.991
1775855255261,0.144,-0.455,-0.982
1775855255280,0.176,-0.284,-1.076
1775855255300,0.144,-0.234,-1.073
1775855255320,0.125,-0.365,-0.870
1775855255340,0.112,-0.476,-0.792
1775855255359,0.116,-0.416,-0.935
1775855255379,0.095,-0.364,-1.087
1775855255399,0.090,-0.350,-1.179
1775855255419,0.074,-0.284,-1.136
1775855255438,0.110,-0.358,-1.086
1775855255458,0.135,-0.291,-1.182
1775855255478,0.067,-0.095,-1.336
1775855255498,0.028,-0.093,-1.301
1775855255517,0.056,-0.303,-1.054
1775855255537,0.089,-0.356,-0.872
1775855255557,0.149,-0.305,-0.913
1775855255577,0.158,-0.079,-0.999
1775855255596,0.126,-0.053,-0.929
1775855255616,0.117,-0.413,-0.735
1775855255636,0.110,-0.564,-0.645
1775855255656,0.121,-0.311,-0.829
1775855255676,0.096,-0.346,-0.979
1775855255695,0.061,-0.652,-0.944
1775855255715,0.031,-0.724,-0.945
1775855255735,-0.001,-0.475,-0.985
1775855255755,0.005,-0.316,-0.885
1775855255774,0.017,-0.396,-0.812
1775855255794,0.026,-0.324,-0.961
1775855255814,0.073,-0.168,-0.912
1775855255834,0.053,-0.133,-0.886
1775855255853,0.081,-0.328,-1.057
1775855255873,0.060,-0.268,-1.265
1775855255893,0.038,-0.147,-1.147
1775855255913,0.003,-0.229,-0.896
1775855255932,-0.032,-0.380,-0.999
1775855255952,-0.031,-0.369,-1.233
1775855255972,0.028,-0.341,-1.104
1775855255992,0.063,-0.266,-0.994
1775855256011,0.117,-0.159,-1.148
1775855256031,0.131,-0.221,-1.116
1775855256051,0.139,-0.223,-0.992
1775855256071,0.120,-0.096,-0.852
1775855256091,0.117,-0.232,-0.700
1775855256110,0.113,-0.022,-0.977
1775855256130,0.056,-0.151,-1.080
1775855256150,0.040,-0.276,-0.858
1775855256170,0.049,-0.300,-0.811
1775855256189,0.077,-0.277,-0.926
1775855256209,0.073,-0.399,-0.948
1775855256229,0.052,-0.345,-0.945
1775855256249,0.041,-0.204,-0.912
1775855256268,0.001,-0.318,-0.847
1775855256288,-0.027,-0.427,-0.757
1775855256308,-0.057,-0.396,-0.661
1775855256328,-0.044,-0.442,-0.546
1775855256347,-0.019,-0.253,-0.458
1775855256367,0.092,0.001,-0.417
1775855256387,0.051,-0.038,-0.326
1775855256407,0.023,-0.014,-0.434
1775855256426,0.134,-0.054,-0.660
1775855256446,0.109,-0.157,-0.671
1775855256466,0.099,-0.369,-0.654
1775855256486,0.118,-0.498,-0.917
1775855256506,0.082,-0.265,-0.868
1775855256525,0.062,-0.301,-0.631
1775855256545,0.053,-0.487,-0.719
1775855256565,0.048,-0.457,-0.886
1775855256585,0.018,-0.404,-1.040
1775855256604,-0.040,-0.199,-1.070
1775855256624,-0.091,-0.426,-0.889
1775855256644,-0.084,-0.665,-0.785
1775855256664,-0.029,-0.804,-0.801
1775855256683,0.083,-0.421,-0.934
1775855256703,0.086,-0.141,-1.061
1775855256723,0.077,-0.265,-1.167
1775855256743,0.104,-0.574,-1.072
1775855256762,0.085,-0.524,-0.850
1775855256782,-0.006,-0.286,-0.925
1775855256802,-0.030,-0.330,-1.120
1775855256822,-0.045,-0.549,-1.141
1775855256841,-0.029,-0.546,-1.003
1775855256861,-0.064,-0.528,-0.928
1775855256881,-0.070,-0.561,-1.293
1775855256901,-0.080,-0.474,-1.421
1775855256920,-0.079,-0.521,-1.086
1775855256940,-0.053,-0.581,-0.998
1775855256960,0.026,-0.554,-1.124
1775855256980,0.060,-0.519,-1.095
1775855257000,0.024,-0.376,-1.044
1775855257019,-0.026,-0.350,-0.979
1775855257039,-0.030,-0.518,-0.964
1775855257059,0.027,-0.576,-0.948
1775855257079,-0.003,-0.415,-0.929
1775855257098,-0.032,-0.305,-0.991
1775855257118,-0.034,-0.451,-0.911
1775855257138,-0.023,-0.520,-0.866
1775855257158,-0.006,-0.380,-0.888
1775855257177,-0.022,-0.392,-0.946
1775855257197,-0.012,-0.558,-1.089
1775855257217,0.008,-0.502,-1.135
1775855257237,-0.023,-0.441,-1.064
1775855257256,-0.029,-0.629,-1.183
1775855257276,-0.001,-0.601,-1.314
1775855257296,-0.045,-0.516,-1.252
1775855257316,-0.057,-0.680,-1.236
1775855257335,-0.024,-0.707,-1.480
1775855257355,-0.032,-0.617,-1.500
1775855257375,-0.038,-0.581,-1.320
1775855257395,-0.021,-0.644,-1.308
1775855257414,0.015,-0.595,-1.323
1775855257434,0.019,-0.481,-1.183
1775855257454,0.039,-0.424,-1.044
1775855257474,0.053,-0.423,-1.029
1775855257493,0.042,-0.371,-1.063
1775855257513,-0.009,-0.373,-0.991
1775855257533,-0.047,-0.484,-0.895
1775855257553,-0.031,-0.470,-0.910
1775855257572,-0.026,-0.375,-1.035
1775855257592,0.022,-0.286,-1.071
1775855257612,0.009,-0.338,-0.887
1775855257632,-0.007,-0.287,-0.748
1775855257651,0.010,-0.247,-0.660
1775855257671,0.015,-0.196,-0.503
1775855257691,0.041,-0.192,-0.329
1775855257711,0.008,-0.223,-0.203
1775855257731,-0.013,-0.151,-0.152
1775855257750,0.031,-0.173,-0.136
1775855257770,0.019,-0.225,-0.172
1775855257790,-0.010,-0.229,-0.309
1775855257810,0.010,-0.337,-0.445
1775855257829,0.023,-0.445,-0.571
1775855257849,0.024,-0.430,-0.698
1775855257869,-0.011,-0.398,-0.833
1775855257889,0.000,-0.417,-0.950
1775855257908,0.005,-0.403,-0.942
1775855257928,-0.012,-0.396,-0.968
1775855257948,-0.011,-0.471,-1.065
1775855257968,-0.024,-0.471,-0.968
1775855257987,-0.052,-0.321,-0.913
1775855258007,-0.023,-0.393,-0.996
1775855258027,-0.033,-0.491,-0.811
1775855258047,-0.029,-0.331,-0.733
1775855258066,-0.021,-0.237,-0.893
1775855258086,-0.037,-0.338,-0.807
1775855258106,-0.054,-0.379,-0.586
1775855258126,-0.057,-0.260,-0.512
1775855258145,-0.079,-0.149,-0.439
1775855258165,-0.062,-0.185,-0.315
1775855258185,-0.046,-0.304,-0.186
1775855258205,-0.027,-0.191,-0.120
1775855258224,0.062,-0.126,-0.220
1775855258244,0.079,-0.305,-0.441
1775855258264,0.064,-0.305,-0.828
1775855258284,0.064,-0.290,-1.176
1775855258304,0.029,-0.499,-1.025
1775855258323,-0.011,-0.649,-0.890
1775855258343,0.011,-0.504,-1.013
1775855258363,-0.018,-0.475,-0.984
1775855258383,-0.027,-0.515,-1.025
1775855258402,-0.009,-0.526,-1.114
1775855258422,-0.038,-0.453,-0.978
1775855258442,0.000,-0.509,-0.851
1775855258462,0.018,-0.510,-0.825
1775855258481,0.061,-0.393,-0.916
1775855258501,0.038,-0.271,-1.093
1775855258521,0.045,-0.301,-1.146
1775855258541,0.063,-0.421,-0.950
1775855258560,0.037,-0.446,-1.088
1775855258580,0.009,-0.278,-1.250
1775855258600,0.002,-0.289,-1.138
1775855258620,-0.007,-0.411,-1.193
1775855258640,-0.027,-0.456,-1.230
1775855258659,-0.023,-0.499,-1.119
1775855258679,0.023,-0.430,-1.130
1775855258699,0.029,-0.333,-1.215
1775855258719,0.065,-0.366,-1.139
1775855258738,0.083,-0.436,-1.075
1775855258758,0.088,-0.351,-1.174
1775855258778,0.079,-0.321,-1.177
1775855258798,0.083,-0.345,-1.080
1775855258817,0.087,-0.396,-1.114
1775855258837,0.069,-0.318,-1.028
1775855258857,0.087,-0.328,-0.920
1775855258877,0.116,-0.322,-0.916
1775855258896,0.090,-0.267,-0.949
1775855258916,0.079,-0.267,-0.910
1775855258936,0.080,-0.250,-0.920
1775855258956,0.053,-0.286,-0.993
1775855258975,0.024,-0.288,-1.006
1775855258995,0.039,-0.315,-1.057
1775855259015,0.027,-0.304,-1.198
1775855259035,0.003,-0.371,-1.217
1775855259054,-0.032,-0.405,-1.146
1775855259074,0.042,-0.440,-1.330
1775855259094,0.053,-0.468,-1.407
1775855259114,0.015,-0.376,-1.376
1775855259133,0.041,-0.448,-1.394
1775855259153,0.075,-0.481,-1.476
1775855259173,0.095,-0.422,-1.400
1775855259193,0.081,-0.402,-1.306
1775855259212,0.130,-0.375,-1.371
1775855259232,0.143,-0.366,-1.387
1775855259252,0.092,-0.379,-1.211
1775855259272,0.082,-0.429,-1.073
1775855259291,0.081,-0.397,-1.083
1775855259311,0.051,-0.333,-1.094
1775855259331,0.033,-0.341,-1.019
1775855259351,0.023,-0.356,-0.965
1775855259370,0.020,-0.344,-0.866
1775855259390,0.008,-0.216,-0.738
1775855259410,0.012,-0.112,-0.669
1775855259430,0.022,-0.087,-0.572
1775855259450,0.004,-0.129,-0.416
1775855259469,-0.006,-0.166,-0.313
1775855259489,0.005,-0.128,-0.322
1775855259509,-0.014,-0.182,-0.333
1775855259529,-0.044,-0.312,-0.333
1775855259548,-0.068,-0.279,-0.280
1775855259568,-0.029,-0.156,-0.372
1775855259588,0.014,-0.375,-0.571
1775855259608,0.042,-0.414,-0.575
1775855259627,-0.002,-0.280,-0.575
1775855259647,-0.012,-0.197,-0.821
1775855259667,0.058,-0.335,-1.101
1775855259687,-0.019,-0.337,-0.962
1775855259706,-0.012,-0.307,-1.048
1775855259726,-0.001,-0.434,-1.164
1775855259746,-0.020,-0.358,-0.971
1775855259766,-0.001,-0.279,-0.930
1775855259785,-0.004,-0.348,-0.966
1775855259805,-0.025,-0.277,-0.862
1775855259825,-0.023,-0.191,-0.841
1775855259864,-0.038,-0.317,-0.679
1775855259884,-0.042,-0.230,-0.647
1775855259904,-0.043,-0.169,-0.648
1775855259924,-0.065,-0.206,-0.501
1775855259943,-0.028,-0.266,-0.312
1775855259963,0.010,-0.281,-0.383
1775855259983,0.042,-0.249,-0.551
1775855260003,0.039,-0.177,-0.473
1775855260022,0.057,-0.299,-0.445
1775855260042,0.034,-0.340,-0.602
1775855260062,0.071,-0.272,-0.843
1775855260082,0.046,-0.390,-0.877
1775855260101,0.020,-0.391,-0.797
1775855260121,0.019,-0.330,-0.828
1775855260141,0.011,-0.366,-0.965
1775855260161,-0.017,-0.332,-0.991
1775855260180,-0.001,-0.311,-1.014
1775855260200,-0.034,-0.363,-1.100
1775855260220,-0.034,-0.427,-1.141
1775855260240,0.000,-0.474,-0.993
1775855260259,-0.004,-0.388,-1.046
1775855260279,-0.001,-0.137,-1.202
1775855260299,-0.001,-0.273,-1.343
1775855260319,-0.009,-0.383,-1.226
1775855260338,0.019,-0.362,-1.002
1775855260358,0.024,-0.391,-0.943
1775855260378,0.016,-0.227,-1.144
1775855260398,0.028,-0.176,-1.323
1775855260417,0.014,-0.213,-1.157
1775855260437,0.008,-0.303,-1.002
1775855260457,-0.014,-0.301,-1.047
1775855260477,-0.031,-0.231,-1.148
1775855260496,-0.017,-0.292,-1.145
1775855260516,-0.008,-0.381,-1.054
1775855260536,-0.007,-0.297,-1.081
1775855260556,-0.001,-0.216,-1.201
1775855260575,0.060,-0.321,-1.142
1775855260595,0.103,-0.397,-1.067
1775855260615,0.068,-0.200,-1.132
1775855260635,0.035,-0.188,-1.158
1775855260654,0.020,-0.226,-1.191
1775855260674,0.015,-0.318,-1.242
1775855260694,0.001,-0.331,-1.139
1775855260714,0.022,-0.304,-1.093
1775855260733,0.035,-0.194,-1.120
1775855260753,0.052,-0.244,-1.107
1775855260773,0.061,-0.260,-1.067
1775855260793,0.062,-0.211,-1.150
1775855260812,0.048,-0.301,-1.196
1775855260832,0.027,-0.293,-1.215
1775855260852,0.078,-0.320,-1.357
1775855260872,0.082,-0.338,-1.381
1775855260891,0.045,-0.260,-1.337
1775855260911,0.028,-0.316,-1.351
1775855260931,0.050,-0.334,-1.329
1775855260951,0.054,-0.292,-1.303
1775855260970,0.049,-0.324,-1.208
1775855260990,0.059,-0.334,-1.171
1775855261010,0.071,-0.287,-1.234
1775855261030,0.081,-0.254,-1.191
1775855261049,0.035,-0.290,-1.072
1775855261069,0.006,-0.279,-0.985
1775855261089,0.020,-0.288,-0.979
1775855261109,0.014,-0.256,-1.057
1775855261128,-0.004,-0.260,-0.980
1775855261148,-0.028,-0.349,-0.842
1775855261168,-0.031,-0.212,-0.710
1775855261188,-0.017,-0.087,-0.669
1775855261207,-0.011,-0.101,-0.621
1775855261227,-0.022,-0.176,-0.613
1775855261247,-0.050,-0.306,-0.678
1775855261267,-0.054,-0.180,-0.492
