time,seconds_elapsed,local_time,magneticBearing
1775952698971421000,2.8424208984375,2026-04-11T19:11:38.971-05:00,184.00039833620184
1775952698981478100,2.85247802734375,2026-04-11T19:11:38.981-05:00,184.30136008980506
1775952698991534000,2.8625341796875,2026-04-11T19:11:38.991-05:00,184.3079341561912
1775952699001591000,2.872591064453125,2026-04-11T19:11:39.001-05:00,184.03119455694326
1775952699011648000,2.88264794921875,2026-04-11T19:11:39.011-05:00,184.205765319883
1775952699021705000,2.892705078125,2026-04-11T19:11:39.021-05:00,184.08541294829917
1775952699031762000,2.902761962890625,2026-04-11T19:11:39.031-05:00,184.03713395500782
1775952699041819000,2.91281884765625,2026-04-11T19:11:39.041-05:00,184.19532011445042
1775952699051875800,2.922875732421875,2026-04-11T19:11:39.051-05:00,184.02885172304764
1775952699061932000,2.93293212890625,2026-04-11T19:11:39.061-05:00,183.95256444018779
1775952699071989000,2.942989013671875,2026-04-11T19:11:39.071-05:00,184.23794291868757
1775952699082046000,2.9530458984375,2026-04-11T19:11:39.082-05:00,184.1059553503399
1775952699092103000,2.96310302734375,2026-04-11T19:11:39.092-05:00,184.42914513433422
1775952699102160100,2.97316015625,2026-04-11T19:11:39.102-05:00,184.25583812472715
1775952699112217000,2.983217041015625,2026-04-11T19:11:39.112-05:00,184.10758163386922
1775952699122274000,2.993274169921875,2026-04-11T19:11:39.122-05:00,184.35582330237656
1775952699132330000,3.003330078125,2026-04-11T19:11:39.132-05:00,184.29851421809866
1775952699142387000,3.013386962890625,2026-04-11T19:11:39.142-05:00,184.4478336593511
1775952699152444000,3.02344384765625,2026-04-11T19:11:39.152-05:00,184.4890053856263
1775952699162500900,3.0335009765625,2026-04-11T19:11:39.162-05:00,184.31996118103876
1775952699172557800,3.043557861328125,2026-04-11T19:11:39.172-05:00,184.31996118103876
1775952699182614800,3.05361474609375,2026-04-11T19:11:39.182-05:00,184.25660996651766
1775952699192672000,3.063672119140625,2026-04-11T19:11:39.192-05:00,184.58317106404309
1775952699202728000,3.07372802734375,2026-04-11T19:11:39.202-05:00,184.07534034654105
1775952699212785000,3.083784912109375,2026-04-11T19:11:39.212-05:00,184.30381804593196
1775952699222842000,3.093842041015625,2026-04-11T19:11:39.222-05:00,184.26801204515783
1775952699232899000,3.103899169921875,2026-04-11T19:11:39.232-05:00,184.30138699148503
1775952699242956000,3.1139560546875,2026-04-11T19:11:39.242-05:00,184.3408144858299
1775952699253013000,3.124012939453125,2026-04-11T19:11:39.253-05:00,184.31126275303484
1775952699263070000,3.134070068359375,2026-04-11T19:11:39.263-05:00,184.43585479409748
1775952699273127000,3.144126953125,2026-04-11T19:11:39.273-05:00,184.33358888955544
1775952699283182800,3.154182861328125,2026-04-11T19:11:39.283-05:00,184.31710414200467
1775952699293239800,3.16423974609375,2026-04-11T19:11:39.293-05:00,184.6269694853597
1775952699303297000,3.174297119140625,2026-04-11T19:11:39.303-05:00,184.65780950742922
1775952699313354000,3.18435400390625,2026-04-11T19:11:39.313-05:00,184.56355460038938
1775952699323411200,3.1944111328125,2026-04-11T19:11:39.323-05:00,184.73280178685522
1775952699333468200,3.20446826171875,2026-04-11T19:11:39.333-05:00,184.46361571964871
1775952699343525000,3.214525146484375,2026-04-11T19:11:39.343-05:00,184.3433171931775
1775952699353581000,3.2245810546875,2026-04-11T19:11:39.353-05:00,184.63650297202253
1775952699363638000,3.234637939453125,2026-04-11T19:11:39.363-05:00,184.41708763376928
1775952699373695000,3.244695068359375,2026-04-11T19:11:39.373-05:00,184.56802343055784
1775952699383752000,3.254751953125,2026-04-11T19:11:39.383-05:00,184.517761727637
1775952699393809000,3.264808837890625,2026-04-11T19:11:39.393-05:00,184.55435636930258
1775952699403865900,3.274865966796875,2026-04-11T19:11:39.403-05:00,184.79411987514592
1775952699413922800,3.2849228515625,2026-04-11T19:11:39.413-05:00,184.73656537498195
1775952699423979000,3.29497900390625,2026-04-11T19:11:39.423-05:00,184.6478296860451
1775952699434036000,3.305035888671875,2026-04-11T19:11:39.434-05:00,184.89879610234044
1775952699444093200,3.31509326171875,2026-04-11T19:11:39.444-05:00,184.82175949495706
1775952699454150100,3.325150146484375,2026-04-11T19:11:39.454-05:00,184.82175949495706
1775952699464207000,3.33520703125,2026-04-11T19:11:39.464-05:00,185.14089110641245
1775952699474264000,3.34526416015625,2026-04-11T19:11:39.474-05:00,185.53216164068107
